url_path,reason,created_at
data/spot/monthly/klines/POLYUSDT/1d/POLYUSDT-1d-2025-01.zip,404,2026-01-29T11:10:16.679804
data/spot/monthly/klines/POLSUSDT/1d/POLSUSDT-1d-2025-01.zip,404,2026-01-29T11:10:16.734978
data/spot/monthly/klines/PROVEUSDT/1d/PROVEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:17.601885
data/spot/monthly/klines/PUMPUSDT/1d/PUMPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:17.920496
data/spot/monthly/klines/RAMPUSDT/1d/RAMPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:18.809414
data/spot/monthly/klines/REDUSDT/1d/REDUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.031168
data/spot/monthly/klines/REEFUSDT/1d/REEFUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.093837
data/spot/monthly/klines/RENUSDT/1d/RENUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.312635
data/spot/monthly/klines/REPUSDT/1d/REPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.445949
data/spot/monthly/klines/RESOLVUSDT/1d/RESOLVUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.601328
data/spot/monthly/klines/RGTUSDT/1d/RGTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.757641
data/spot/monthly/klines/RLUSDUSDT/1d/RLUSDUSDT-1d-2025-01.zip,404,2026-01-29T11:10:19.957059
data/spot/monthly/klines/RNDRUSDT/1d/RNDRUSDT-1d-2025-01.zip,404,2026-01-29T11:10:20.112315
data/spot/monthly/klines/SAHARAUSDT/1d/SAHARAUSDT-1d-2025-01.zip,404,2026-01-29T11:10:21.066475
data/spot/monthly/klines/SAPIENUSDT/1d/SAPIENUSDT-1d-2025-01.zip,404,2026-01-29T11:10:21.422086
data/spot/monthly/klines/SENTUSDT/1d/SENTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:21.773767
data/spot/monthly/klines/SHELLUSDT/1d/SHELLUSDT-1d-2025-01.zip,404,2026-01-29T11:10:22.033887
data/spot/monthly/klines/SKYUSDT/1d/SKYUSDT-1d-2025-01.zip,404,2026-01-29T11:10:22.296315
data/spot/monthly/klines/SIGNUSDT/1d/SIGNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:22.304418
data/spot/monthly/klines/SOPHUSDT/1d/SOPHUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.042921
data/spot/monthly/klines/SOMIUSDT/1d/SOMIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.158491
data/spot/monthly/klines/SPKUSDT/1d/SPKUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.347082
data/spot/monthly/klines/SRMUSDT/1d/SRMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.420048
data/spot/monthly/klines/STORMUSDT/1d/STORMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.825739
data/spot/monthly/klines/STOUSDT/1d/STOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:23.921344
data/spot/monthly/klines/STRATUSDT/1d/STRATUSDT-1d-2025-01.zip,404,2026-01-29T11:10:24.017472
data/spot/monthly/klines/SUSDUSDT/1d/SUSDUSDT-1d-2025-01.zip,404,2026-01-29T11:10:24.781607
data/spot/monthly/klines/SUSHIDOWNUSDT/1d/SUSHIDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:24.931220
data/spot/monthly/klines/SUSHIUPUSDT/1d/SUSHIUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.043625
data/spot/monthly/klines/SXPUPUSDT/1d/SXPUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.136399
data/spot/monthly/klines/SXPDOWNUSDT/1d/SXPDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.159903
data/spot/monthly/klines/SXTUSDT/1d/SXTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.243524
data/spot/monthly/klines/SYRUPUSDT/1d/SYRUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.357810
data/spot/monthly/klines/TCTUSDT/1d/TCTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:25.638889
data/spot/monthly/klines/TORNUSDT/1d/TORNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:26.506339
data/spot/monthly/klines/TOMOUSDT/1d/TOMOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:26.515198
data/spot/monthly/klines/TOWNSUSDT/1d/TOWNSUSDT-1d-2025-01.zip,404,2026-01-29T11:10:26.723630
data/spot/monthly/klines/TREEUSDT/1d/TREEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:26.850477
data/spot/monthly/klines/TRIBEUSDT/1d/TRIBEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.047047
data/spot/monthly/klines/TRXDOWNUSDT/1d/TRXDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.258703
data/spot/monthly/klines/TRXUPUSDT/1d/TRXUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.388998
data/spot/monthly/klines/TSTUSDT/1d/TSTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.576712
data/spot/monthly/klines/TURTLEUSDT/1d/TURTLEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.702942
data/spot/monthly/klines/TUTUSDT/1d/TUTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:27.931150
data/spot/monthly/klines/TVKUSDT/1d/TVKUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.025852
data/spot/monthly/klines/UNFIUSDT/1d/UNFIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.246355
data/spot/monthly/klines/UNIDOWNUSDT/1d/UNIDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.431560
data/spot/monthly/klines/UNIUPUSDT/1d/UNIUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.552448
data/spot/monthly/klines/USD1USDT/1d/USD1USDT-1d-2025-01.zip,404,2026-01-29T11:10:28.687279
data/spot/monthly/klines/USDEUSDT/1d/USDEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.873487
data/spot/monthly/klines/USDSBUSDT/1d/USDSBUSDT-1d-2025-01.zip,404,2026-01-29T11:10:28.999636
data/spot/monthly/klines/USDSUSDT/1d/USDSUSDT-1d-2025-01.zip,404,2026-01-29T11:10:29.086384
data/spot/monthly/klines/USTUSDT/1d/USTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:29.297296
data/spot/monthly/klines/UUSDT/1d/UUSDT-1d-2025-01.zip,404,2026-01-29T11:10:29.368837
data/spot/monthly/klines/VENUSDT/1d/VENUSDT-1d-2025-01.zip,404,2026-01-29T11:10:29.842694
data/spot/monthly/klines/VGXUSDT/1d/VGXUSDT-1d-2025-01.zip,404,2026-01-29T11:10:30.010636
data/spot/monthly/klines/VIRTUALUSDT/1d/VIRTUALUSDT-1d-2025-01.zip,404,2026-01-29T11:10:30.221520
data/spot/monthly/klines/WALUSDT/1d/WALUSDT-1d-2025-01.zip,404,2026-01-29T11:10:30.649364
